loss,acc,f1,auc,n_windows
0.4568150933323936,0.769811320754717,0.8467886616433441,0.8154920578826601,11130
0.4568150933323936,0.769811320754717,0.8467886616433441,0.8154920578826601,11130
0.4568150933323936,0.769811320754717,0.8467886616433441,0.8154920578826601,11130
0.4568150933323936,0.769811320754717,0.8467886616433441,0.8154920578826601,11130
0.4568150933323936,0.769811320754717,0.8467886616433441,0.8154920578826601,11130
0.456862990998409,0.7718778077268643,0.8537189606498818,0.8255312347077546,11130
0.44095317274332047,0.7811320754716982,0.855206847360913,0.8339645502156436,11130
